basin,region,site_name,sample,depth,unique,age_group,otolith,length_um,width_um,family
Pacific,Gulf of Panama,Contadora,BF18-1-12,224,BF18-1-12-224,pre_exp,11,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-12,224,BF18-1-12-224,pre_exp,12,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,pre_exp,1,930.612,930.612,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,pre_exp,2,NA,1224.49,Engraulidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,pre_exp,3,1469.388,751.02,Scorpaenidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,pre_exp,4,2995.918,2628.571,Batrachoididae
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,pre_exp,5,1126.531,1028.571,Sciaenidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,pre_exp,6,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,pre_exp,7,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-12,234,BF18-1-12-234,pre_exp,1,1232.653,1048.98,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,234,BF18-1-12-234,pre_exp,2,888.261,497.654,Scorpaenidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,234,BF18-1-12-234,pre_exp,3,2783.673,1567.347,Pomacentridae
Pacific,Gulf of Panama,Contadora,BF18-1-12,234,BF18-1-12-234,pre_exp,4,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,pre_exp,1,840.816,844.898,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,pre_exp,2,1289.796,1142.857,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,pre_exp,3,1061.507,1016.327,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,pre_exp,4,1020.408,951.02,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,pre_exp,5,783.557,826.468,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,pre_exp,6,NA,1338.776,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,pre_exp,7,1102.041,840.816,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,pre_exp,8,1198.375,849.107,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,pre_exp,9,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,20,BF18-1-13-20,modern,1,2263.713,2019.117,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,20,BF18-1-13-20,modern,2,1310.325,1104.819,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,20,BF18-1-13-20,modern,3,1885.714,1436.735,Pomacentridae
Pacific,Gulf of Panama,Contadora,BF18-1-13,20,BF18-1-13-20,modern,4,1505.763,954.177,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,170,BF18-1-13-170,pre_exp,1,1085.714,1028.571,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,170,BF18-1-13-170,pre_exp,2,2318.367,1730.612,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,170,BF18-1-13-170,pre_exp,3,1677.551,1163.265,Haemulidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,170,BF18-1-13-170,pre_exp,4,2126.527,1110.744,Ophidiidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,170,BF18-1-13-170,pre_exp,5,922.449,644.226,Engraulidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,170,BF18-1-13-170,pre_exp,6,1526.531,767.347,Scorpaenidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,185,BF18-1-13-185,pre_exp,1,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,1,926.917,850.43,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,2,1922.878,1331.044,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,3,1874.532,998.625,Ophidiidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,4,1918.367,995.918,Ophidiidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,5,NA,1180.065,Labridae
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,6,746.939,563.265,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,7,3363.265,1942.857,Pomacentridae
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,8,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,9,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,200,BF18-1-13-200,pre_exp,10,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,215,BF18-1-13-215,pre_exp,1,910.204,902.041,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,215,BF18-1-13-215,pre_exp,2,729.252,653.061,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,215,BF18-1-13-215,pre_exp,3,2106.122,1012.245,Pomacentridae
Pacific,Gulf of Panama,Contadora,BF18-1-13,215,BF18-1-13-215,pre_exp,4,1114.286,783.673,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,215,BF18-1-13-215,pre_exp,5,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,1,636.735,681.633,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,2,1287.585,633.298,Scorpaenidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,3,2008.163,1248.98,Clupeidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,4,2783.673,1828.571,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,5,3053.061,1665.306,Pomacentridae
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,6,2391.837,2457.143,Batrachoididae
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,7,1754.817,1083.041,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,8,2938.776,1689.796,Cangridae
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,9,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,230,BF18-1-13-230,pre_exp,10,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,245,BF18-1-13-245,pre_exp,1,1673.469,1306.122,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,245,BF18-1-13-245,pre_exp,2,1341.61,973.211,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,245,BF18-1-13-245,pre_exp,3,1177.323,830.018,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,245,BF18-1-13-245,pre_exp,4,2742.857,1469.388,Pomacentridae
Pacific,Gulf of Panama,Contadora,BF18-1-13,245,BF18-1-13-245,pre_exp,5,1493.878,1020.408,Gerreidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,245,BF18-1-13-245,pre_exp,6,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,260,BF18-1-13-260,pre_exp,1,1673.469,1142.857,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,260,BF18-1-13-260,pre_exp,2,1329.71,977.208,Scorpaenidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,260,BF18-1-13-260,pre_exp,3,1836.735,869.388,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,260,BF18-1-13-260,pre_exp,4,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,260,BF18-1-13-260,pre_exp,5,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,260,BF18-1-13-260,pre_exp,6,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,1,861.021,885.404,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,2,1235.326,1049.667,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,3,1363.265,1155.102,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,4,1322.449,1097.959,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,5,1024.49,938.776,Gobidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,6,2000,1346.939,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,7,1363.265,1036.735,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,8,3105.616,1956.256,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,9,1681.633,1176.53,Apogonidae
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,10,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,11,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,12,NA,NA,sin identificar
Pacific,Gulf of Panama,Contadora,BF18-1-13,275,BF18-1-13-275,pre_exp,13,NA,NA,sin identificar
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,35,JC22-2-1-35,modern,1,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,40,JC22-2-1-40,modern,1,2655.804,1498.982,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,40,JC22-2-1-40,modern,2,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,45,JC22-2-1-45,modern,1,737.271,725.051,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,45,JC22-2-1-45,modern,2,NA,2647.658,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,45,JC22-2-1-45,modern,3,NA,859.47,Mullidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,45,JC22-2-1-45,modern,4,3079.43,1515.275,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,45,JC22-2-1-45,modern,5,NA,1303.462,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,45,JC22-2-1-45,modern,6,NA,1287.169,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,1,545.825,468.432,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,2,1234.216,782.077,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,3,2883.91,2574.338,Congridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,4,1812.627,1221.996,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,5,3446.029,1873.727,Haemulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,6,2615.071,1458.248,Haemulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,7,1217.923,619.145,Scorpaenidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,8,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,9,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,10,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,50,JC22-2-1-50,modern,11,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,1,1564.155,1340.122,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,2,2183.299,1291.242,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,3,1160.896,852.682,Labridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,4,2521.385,1319.756,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,5,1226.069,839.104,Pomacentridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,6,2598.778,1441.955,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,7,NA,1034.623,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,8,1340.122,863.544,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,9,1213.849,741.344,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,10,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,11,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,12,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,13,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,14,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,15,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,160,JC22-2-1-160,pre_exp,16,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,1,2170.189,1502.166,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,2,1042.77,735.913,Labridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,3,1873.727,NA,Sciaenidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,4,1384.929,1323.829,Bregmacerotidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,5,2004.073,977.597,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,6,1865.58,875.764,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,7,2118.126,1311.609,Pomacentridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,8,NA,741.344,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,9,1490.835,810.591,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,10,1763.747,969.45,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,11,1120.163,623.218,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,12,1283.096,737.271,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,13,1143.245,730.482,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,14,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,15,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,16,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,17,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,18,114.053,945.01,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,19,1857.434,1128.31,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,20,1075.356,663.951,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,21,1808.554,1075.356,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,22,1230.143,776.646,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,23,1539.715,898.846,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,24,1588.595,977.597,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,25,1625.255,993.89,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,26,1243.72,768.5,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,27,NA,839.104,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,165,JC22-2-1-165,pre_exp,28,1531.568,892.057,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,1,1556.008,1466.395,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,2,1336.049,843.177,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,3,1270.876,773.931,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,4,1670.061,863.544,Labridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,5,32.587,1075.356,Clupeidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,6,2615.071,1547.862,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,7,1198.415,794.964,Batrachoididae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,8,NA,1189.409,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,9,1564.155,1046.843,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,10,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,11,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,12,3242.363,1865.58,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,13,2574.338,1376.782,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,14,1865.58,1116.09,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,15,1389.002,859.47,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,16,1279.022,792.94,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,17,2016.293,1107.943,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,18,1560.081,916.497,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,19,1670.061,973.523,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,20,1446.029,830.957,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,170,JC22-2-1-170,pre_exp,21,1336.049,801.086,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,1,1645.621,1054.99,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,2,1613.035,896.13,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,3,2016.293,1193.483,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,4,1591.548,955.039,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,5,1435.751,846.437,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,6,1099.796,686.354,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,7,NA,924.644,Muraenidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,8,2036.66,1087.576,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,9,1433.809,953.157,Scaridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,10,1287.169,906.993,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,11,3494.908,2264.766,Apogonidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,12,3413.442,1686.354,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,13,1564.155,961.303,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,14,2114.053,1197.556,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,15,2240.326,1201.629,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,175,JC22-2-1-175,pre_exp,16,1498.982,883.91,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,1,1767.821,1629.328,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,2,1063.136,859.47,Gobidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,3,1054.99,776.646,Labridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,4,1026.477,696.538,Labridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,5,1173.116,719.62,Labridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,6,2207.739,1169.043,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,7,2264.766,1527.495,Ophidiidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,8,NA,1116.09,Engraulidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,9,NA,1156.823,Pomacentridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,10,1556.008,725.051,Pomacentridae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,11,2940.937,1686.354,Scorpaenidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,12,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,13,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,14,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,15,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,16,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,17,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,18,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,19,NA,NA,fragmento de otolito
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,20,2533.605,1494.908,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,21,1686.354,969.45,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,22,2008.147,1189.409,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,23,1670.061,1050.916,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,24,1665.988,985.743,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,25,1995.927,1177.189,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,26,1841.141,1018.33,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,27,1739.308,1014.257,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,28,1629.328,1010.183,Serranidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,29,2101.833,1287.169,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,30,1547.862,896.13,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,31,1767.821,1002.037,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,32,1360.489,820.095,Lutjanidae
Pacific,Gulf of Panama,Isla Iguana,JC22-2-1,180,JC22-2-1-180,pre_exp,33,1156.823,754.922,Lutjanidae
