basin,region,sample,depth,unique,site_name,type,num_yrs_est_bulks,total_oto_count,sed_weight_whole_sample_kg,sed_weight_500_kg,group,group_name,age_ref
Pacific,Gulf of Panama,JC22-2-3,40,JC22-2-3-40,Isla Iguana,core,.,3,0.25185,0.04503,.,.,.
Pacific,Gulf of Panama,JC22-2-3,45,JC22-2-3-45,Isla Iguana,core,.,3,0.24136,0.03169,.,.,.
Pacific,Gulf of Panama,JC22-2-3,50,JC22-2-3-50,Isla Iguana,core,.,2,0.2562,0.03746,.,.,.
Pacific,Gulf of Panama,JC22-2-3,55,JC22-2-3-55,Isla Iguana,core,.,3,0.26104,0.0191,.,.,.
Pacific,Gulf of Panama,JC22-2-3,60,JC22-2-3-60,Isla Iguana,core,.,2,0.25555,0.01928,.,.,.
Pacific,Gulf of Panama,JC22-2-3,65,JC22-2-3-65,Isla Iguana,core,.,2,0.30046,0.03246,.,.,.
Pacific,Gulf of Panama,JC22-2-3,70,JC22-2-3-70,Isla Iguana,core,.,1,0.25225,0.02625,.,.,.
Pacific,Gulf of Panama,JC22-2-3,75,JC22-2-3-75,Isla Iguana,core,.,6,0.2694,0.01893,.,.,.
Pacific,Gulf of Panama,JC22-2-3,80,JC22-2-3-80,Isla Iguana,core,.,.,0.26948,0.05862,.,.,.
Pacific,Gulf of Panama,JC22-2-3,85,JC22-2-3-85,Isla Iguana,core,.,25,0.29569,0.04926,.,.,.
Pacific,Gulf of Panama,JC22-2-3,90,JC22-2-3-90,Isla Iguana,core,.,19,0.26426,0.04593,.,.,.
Pacific,Gulf of Panama,JC22-2-3,95,JC22-2-3-95,Isla Iguana,core,.,.,0.26643,0.03837,.,.,.
Pacific,Gulf of Panama,JC22-2-3,100,JC22-2-3-100,Isla Iguana,core,.,23,0.33599,0.05309,.,.,.
Pacific,Gulf of Panama,JC22-2-3,105,JC22-2-3-105,Isla Iguana,core,.,43,0.31075,0.06933,.,.,.
Pacific,Gulf of Panama,JC22-2-3,110,JC22-2-3-110,Isla Iguana,core,.,.,0.34817,0.10244,.,.,.
Pacific,Gulf of Panama,JC22-2-3,115,JC22-2-3-115,Isla Iguana,core,.,25,0.34287,0.1053,.,.,.
Pacific,Gulf of Panama,JC22-2-3,120,JC22-2-3-120,Isla Iguana,core,.,27,0.32561,0.08398,.,.,.
Pacific,Gulf of Panama,JC22-2-3,125,JC22-2-3-125,Isla Iguana,core,.,.,0.31685,0.09561,.,.,.
Pacific,Gulf of Panama,JC22-2-3,130,JC22-2-3-130,Isla Iguana,core,.,17,0.374,0.11426,.,.,.
Pacific,Gulf of Panama,JC22-2-3,135,JC22-2-3-135,Isla Iguana,core,.,29,0.36029,0.09067,2,JC22-2-3_2,pre_exp
Pacific,Gulf of Panama,JC22-2-3,140,JC22-2-3-140,Isla Iguana,core,.,22,0.37723,0.11349,2,JC22-2-3_2,pre_exp
Pacific,Gulf of Panama,JC22-2-3,147,JC22-2-3-147,Isla Iguana,core,.,40,0.34772,0.08389,3,JC22-2-3_3,pre_exp
